title,contents,date
서버매칭 투력제한 왜 안만듭니까?,"용매어에 100만대200만대오면 어떻게 깨집니가 당연히 탤주하고 탈주하면 5붘 10분 자꾸 대기시간 늘어나고
35분까지 늘어난적도있습니다
투력 제한 설정가능하게 해줏0요",2018. 8. 4. 토요일 21:24
힐러 상향좀,"에바스 세인트 하는 유저임
다른 직업에 비해 사냥이 너무 후달림
그래서 성장에 방해 받음
  캐릭 밸런스 고려해 주길 바람
스킬도.. 오크 힐러는 스턴도 잇는데   에바스 세인트 1/1하면 암울 그 자체임",2018. 8. 4. 토요일 21:24
★매크로 해결법★,"안녕하세요 윈다우드1섭 유저입니다 섭 초창기 
1대본주구요 겜 매니아 입니다
  신고 게시판에 매크로 신고해도 해결안됩니다 
결론은 섭마다 랭커님들 있죠 호구죠 ㅋ
  걍 쟁엔 관심이 없고 오로지 투력에만 관심이 있죠
다그렇친 않지만 온라인겜의 꽃은
pk<쟁>이라고 생각 합니다만.......
  컨텐츠나 몹 사냥은 쟁을 위한 과정이고요 결론은 
쟁입니다 각 혈마다 군주가 있을껍니다 결론은
  쟁혈은 군주가 정말 중요하다고 생각합니다 영입을
할때 쟁접률 매크 유무 혈관리을 어떻게 하냐 따라서
  그혈이 성장을 할수도 있고 망할수도 있다는거죠 
크게 보면 망섭이 될지 축섭이 될지 
정해 진다는겁니다 
  운영자가 축섭을 만들어 주는게 아닙니다
축섭은 유저가 만들어 가는거라고 생각합니다
  ★팩트★는 운영자가 해결해주길 바라지 마시고
쟁혈군주들 반성들 하세요~!!
군주 자신없음 군주 하지 마라~!!
  지금이라도 혈한번 둘러보시고 혈원중에 
매크가 있다면 경고한번 주시고 그래도 안되면 
추방을하세요
  축섭의 기본은 매크가 없어야 합니다 100프로는
바라지 않지만 쟁혈 만큼은 생각을 좀 했음 합니다
  이상 즐레볼하세요~!!
   ",2018. 8. 4. 토요일 20:53
교복 코스튬,"교복코스튬 꼭 사고 싶은데 재판매 계획은 없으신가요 ㅠㅠ???
꼭 답변 부탁드려요 ",2018. 8. 4. 토요일 20:36
서버이전으로 인해 저주섭또는 통제섭은 어찌되는가요?,"일반적으로 사냥 쟁을 즐기는 유저입니다
이번 이전으로 인해 균형이 무너지고 불리한 혈은 다 이전하고 도망갔습니다 이로 인해 일부 던전은 통제하고 견제 세력이 없어졌습니다
운영자님 이전하고 통합을 해야지 말도 안되는 변명으로 통합후 이전을 하면 어찌...
  건의합니다 한달에 한번 이전권을 구매 할수 있도록 안되는지요 
이전권 판매를 한달로 추진 부탁드립니다
  전체적으로 망섭이 늘어나고 있습니다
 ",2018. 8. 4. 토요일 17:12
숙제좀 줄입시다!!!,"솔직히 너무 할게많은데
그중에 주간퀘 랑 일일퀘스트는 없어도 될듯한데
보상도 그러저럭인데...신중하게 생각해보고 
없애주세요....",2018. 8. 4. 토요일 16:30
제발 미로쿠 루시퍼 카드좀!!,"이벤트 카드 컴플릿좀 합시다!! 
진짜 못해먹겟네..
이게 이벤트야 아님 돈써서 다야로 해결하라는거야
진짜 뭐하자고 이렇게 만든건지 ㅡㅡ 이벤 다끝나가네.. 아 답답
카드상자를 사면 뭐하냐고요~ 확률로 콜라보카드가 나오는데~ 
 ",2018. 8. 4. 토요일 15:42
자캔 서브쾌스트...,"건너뛰기가 편하라고 있는건데 도대체 몇번을 눌러야 합니까...
한번만 누르고 넘어가게 바꿔주세요 불편해요 정말...",2018. 8. 4. 토요일 14:45
사기꾼 운영자,불법프로그램이나 계정거래  운영자들이  알면서도 모르는척한다 그리고  특정케릭의경우 강화할때  그냥  막질러도  맥강주고 누구는  돈쳐발라도  5강이상 안준다 그리고  무슨 축줌이 강화성공했을때 1강만 주는지 버그아냐? 정말  레볼루션 사기 프로그램이다,2018. 8. 4. 토요일 12:43
광고글 대처방 안 건의,"광고 불법이면서 짜증나죠
채팅청에 글보기 옵션들이많죠
레벨울 옵션에 넣으묜어떨까요
보고싶은 글을 레벨별로 설정하게해주면좋겠어요",2018. 8. 4. 토요일 12:36
그린다이아폐지하고 블루다이아로통일해라,아템총가격388개 블루다이아360개 그린다이아 33개 블루다이아로통일했음구입가능인데 그린다이아로 교체가100개단위로만가능이라 아템4ㅜ입도못하고,2018. 8. 4. 토요일 12:30
계정 거래 신고,    채팅 으로 신고완료,2018. 8. 4. 토요일 10:37
계정 판매자 신고합니다, ,2018. 8. 4. 토요일 10:27
오크관련,180부터 시작하게한건 기존유저와의 격차때문일겁니다. 그런데 코어는 도저히 180수준으론해결이 안됩니다. 랩보다 높아도된다고봅니다. 이미 늦었으니 오크들만 코어 완료 티켓이라도 주십시오. 아니면 코어 합성이라도 햐주세요 코어작 너무 힘듭니다,2018. 8. 4. 토요일 07:48
자동사냥 매크로 및 핵 프로그램 관련하여 레볼 관리자의 답변,"불법 프로그램 관련하여 관리자와 통화하였습니다.
  고객 센터 상담원 아닙니다. 레볼 관리자 입니다.
  물론 저 또한 자동 자사 매크로 및 핵 영상 등 촬영 하여 보냈 지만 소용 없습니다.
  간단하게 결론 부터 말씀드리면 관리자 대답은
  잡을려고 수사 의뢰도 해놓고 진행 중에 있지만 과정을 알려줄수 없고
  언제 결과물이 나와서 제재를 하는거 또한 알려줄수 없다
  우리들 또한 너희 들의 고충을 모르는게 아니라 알고 있지만 기약 없이 기다려 입니다.
  게임 나온지 2년이 다되가는데 아직도 기다려 입니다.
  통화 하면서 느낀 개인적 생각은 매크로 및 핵 관련하여 크게 이슈화 되지 않으면 해결 안됩니다.
  소수가 깨작여 봐야 정해진 매크로 답변만 듣습니다.
  예전 BJ가 터트린 버그 악용 처럼 직접적 매출에 크게 타격 입는게 아니라면 잡을 생각을 안한다 입니다.
  어쨋든 그들도 유저며 매크로를 써도 넷마블 매출은 올려 줄테니까여
  이들은 깨끗한 게임 환경을 제공 해주는것이 아니라 동접 유저수 및 매출 현황을 더 신경 씁니다.  
  매크로 및 핵 쓰시는 분들은 제재 당할 염려 없으니 안심하고 쓰셔도 될것 같습니다.",2018. 8. 4. 토요일 06:20
절전모드 캐릭선택,"버튼 너무붙어잇습니다
캐릭선택누르면 재확인 팝업을 띄우던가
매번 절전모드누르다가 캐릭선택눌러져서 팅기나가고 
건의합니다..
 ",2018. 8. 4. 토요일 03:09
월드창 제한 걸어주세요,"아시다시피 오크케릭 생성하면 코인 많이 생기니 장사꾼은 차단을 해도해도 끈임없이 나타나고 유저들은 자신 케릭터나 혈 이미지 챙기고 숨길려고 오크케릭 생성해서  확성기 구입 후 월드창에  비하, 비방 등등 눈살 찌푸리는 말들이 너무 많이 올라옵니다.
2차전직 후 월드창 사용 가능할 수 있게 바꿔주세요. 2차전직 후가 어렵다면 250레벨이 적정하지 않을까 싶네요.",2018. 8. 4. 토요일 02:47
가방좀제발 늘리자,도대체 않늘리는 이유가먼가요,2018. 8. 4. 토요일 01:45
제발 가방칸좀늘려주세요,"가방늘리면  레댜수거되고좋잔아요 
  가방만보면 갑갑해서게임하기싫어요",2018. 8. 4. 토요일 01:21
건의사항!!!,"1. 섭통합후 닉네임을 지키기위해 닉선점권을 사용한 사람이(물론 닉변권 이미 1회 구매한 캐릭) 피치못한 사정으로 서버이전을 갈 경우, 서버이전권에 포함된 닉변권을 9월 1일까지 사용가능하게 하거나, 닉변권을 추가 구매 가능할 수 있도록 해주셔야 합니다!!
- 미접 몇백일 이상인 캐릭터들 때문에 선점기간 안에 닉변도 못할뿐더러 선점기간 만료와 동시에 닉변권도 끝나버리니 구매도 더이상 못하는 상황에 닉네임을 지킬수 없어진다는건 말도안된다고 생각합니다. 캐릭터명 때문에 1랩부터 다시 키울순 없잖아요?? 산다고!! 산다잖아!! 추가구매라도 가능하게 해달라!!!
  2. 가방칸이나 개인창고칸 추가 확장 가능하게 해달라!!
 - 각종 카드들과 새로나온 집혼석들 때문에 가방칸이 남아나질 않습니다. 추가확장이 시급하다 생각됨.",2018. 8. 4. 토요일 01:01
자동사냥메크로를 왜안잡는건가여?,"왜자동사냥을안잡는건가여?
안그래도  피케이시  패널티도없구만...그래서  죽여도  댜시와서사냥하고  매크로안쓰면  죽은상태로종료되고..
쟁과  자동은신경안쓰나여?
  그런점은  린엠좀보고배우세요   고투력  과금캐릭도  자동쓰면압류합니다..한달정지후...
  자동사냥이난무하고  라인은거의필수인듯....쟁은  패널티도없고  오뚝이 ㅋㅋ쌈이고...
  좀  신공써주삼..ㅋㅋㅋ
                                                             ",2018. 8. 4. 토요일 00:33
계속봤는데 제발 이것만 패치좀해주세요.,팰러딘 이벤트 무기 아바타 방패좀 만들어주세요. 허전해 죽겠어요. 으이그 진짜!!!!!,2018. 8. 4. 토요일 00:05
불법매크로 제재관련 건의,"안녕하세요, 윈다1섭 삿포로블랙라벨 혈맹 군주입니다. 투력이 그렇게 높진 않지만 특유의 단합력으로 쟁 열심히 하는 혈이고요, 최근 황당한 일이 하나 있어서 건의 좀 드리고자 합니다.
  2차 서버통합 후 저희가 속한 연합과 적 연합(호두와아이들, ROYAL, 철혈 등) 간 한동안 전쟁이 있었고 결과적으로 적 연합이 쟁과 요새, 공성에서 패하고 일부 주력 캐릭터들이 타섭으로 이전하였습니다. 이 과정에서 재미있는 소문이 하나 들리기 시작했습니다. ""삿포혈맹은 쟁 매크로라는 불법 프로그램을 사용하여 합류가 비정상적으로 빠르고 24시간 떼쟁이 가능했다. 호로철 연합이 패한 이유가 있었다""가 주요 내용입니다. 시중에 떠돌아다니는 적 연합 군주님의 공지글을 보니 쟁 매크로라 함은 ""녹스를 다중으로 돌리고 풀팟을 만들어서 한명이 죽으면 자동으로 복수요청을 누르고 나머지가 바로 날라가는 시스템""이라는 설명이었습니다.
  저희 혈이 원체 접률이 높고, 단톡으로 지원요청 날리면 운전중 갓길에 차세우고 회식 중에도 화장실이라도 가서 쟁 합류하고, 각자 스케줄 허락하는대로 주간반 새벽반 나눠가면서 성실히 참여하고, 누가 죽기라도 하면 접한 사람들은 복수요청 눌러달라고 아우성치고, 다른 쟁혈도 그러하듯이 파티원 체력 모니터링하다가 줄어들면 파장넘기고 날라가서 합류하기도 하고 다양한 방법을 씁니다만.. 쟁 매크로는 전 혈원 맹세코 써본 적이 없고 개념도 생소해서 처음엔 많이 의아했습니다. 저렇게 이상한 프로그램을 돌려서 무조건 복수요청에 자동으로 날라가서 자동으로 싸우게 프로그래밍 한다해도 적 유저 컨트롤을 당해낼수나 있는지, 오히려 킬만 더 줄수 있는데 그러면 적혈이 킬뎃에서 크게 밀린건 어떻게 설명이 가능한지, 한 사람이 녹스로 혈맹원 다섯을 돌린다는 소리인지 뭔지, 하나부터 열까지 개념과 상황이 여러가지로 이상하다고 생각했습니다.
  적혈 입장에서는 결국 패한 쟁 합리화 내지 핑계거리를 만들고 싶어했던 것으로 보이고, 수차례 쟁 매크로의 정확한 개념이 무엇인지, 우리가 쓴다는 판단근거는 무엇인지 설명하라고 월챗으로 요구해도 결국 아무도 설명하지 못하고 우기기로만 일관했습니다. 저희끼리는 오죽 힘들었으면 유언비어까지 살포했겠냐며 그냥 웃어넘겼습니다만, 이런 괴이한 이야기까지 떠돈다는 것은 결국 신고항목에 엄연히 불법매크로에 대한 사항이 포함되어 있는데도 파악 및 제재가 제대로 안된다는 것이고, 이것은 운영진의 큰 책임이라고 생각합니다. 그동안 스샷이나 동영상으로 적혈이 자사 매크로 쓰는경우도 수차례 신고했습니다만 제대로 제재가 되는 경우를 못보았습니다. 이 게임의 최종 컨텐츠가 결국 전쟁이고 불법적이고 부당한 요소없이 페어하게 쟁이 진행되어야 하는데 이상한 프로그램과 유언비어가 나도는 현실이 많이 아쉽습니다.
  열심히 겜하는 유저들 선의의 피해 입지 않도록 이런 문제가 될만한 사항들은 제때제때 모니터링해서 뿌리뽑아 주시길 간곡히 부탁드립니다. ",2018. 8. 3. 금요일 23:41
엡뎃후 너무 게임 끊긴다,안정화시키쟈,2018. 8. 3. 금요일 22:56
서버이전 닉변권 쓰게 중복이군 우선권 없애줘라,"쓸수가없네 ㅡㅡ
 ",2018. 8. 3. 금요일 22:21
비즈모으기도 힘든데,장신구갈면 비즈좀 나오게하쟈,2018. 8. 3. 금요일 22:11
운영자님 발라카스 게임유저입니다,오늘자유요세전 승리햇는데  승리보상이안들어오네요  승리하고3분정도잇다  재접햇는데  안들어와있네요  보상지급 바랍니다,2018. 8. 3. 금요일 22:09
장신구비즈점 대량으로풀어라,"최저가격지금가격1/3 으로낮추던가 팔리지도않고 드랍은개그지고 사기에는비싸고 조정점해라 다른장신구비즈팔려니안팔리고 내가필요한장신구비즈는 사기에비싸고장신구결정체잘나오는것도아니고 운영자수정점해라
거래소최저가격을1/3으로낮추던가 드랍양을몇배늘리던가 장신구비즈준다고하는곳에사냥해도 왜이리안나와 보조장신구까지하면장신구비즈총1500개필요한데언제모으란거고대체",2018. 8. 3. 금요일 19:34
강화,게임 출시되자마자 시작햇는데 진짜 맥강 없는케릭 저뿐인듯 합니다 강화좀 시켜줘요ㅠㅠ,2018. 8. 3. 금요일 19:01
몇가지 건의사항,"1. 서브스크롤 걸림현상
--> 자동진행일 경우 3분 이상 움직임이 없을시 npc에게 무료 순간이동.
어차피 자동이면 계속 움직이고 있어야 하는데 움직임이 없다는건 걸렸다는 뜻. 어차피 자동중 무료 순간이동 안줄거같으니 3분이상 안움직일시 무료 순간이동 시켜주면 대략 펫 타고 움직이는 시간과 비슷할거 같은데 생각 해주셨으면 좋겠습니다. 
  2. 매크로(자동부활, 이동)
--> 이건 신고해도 운영진 측에서 그것만 가지고 판단할 수 없는 문제인가봄...( 아직도 해결이 안되는거 보니. 아니면 안하는걸수도)
부활 버튼 클릭시 자동입력방지문자와 같이 매크로로 알아볼 수 없고, 할 수 없는 것들을 추가하면 어떻나 봄... 웬만하면 숫자 4자리 이런식으로 입력하기 편하게
  3. 채팅 차단시 계정 차단으로 적용되었으면 좋겠음
--> 어차피 같은 사람입니다. 굳이 캐릭터만 차단되는 이유를 모르겠습니다. 
  4. 거////래소 개편
--> 이건 운영하시는 분들도 잘 아는 부분이라 생각합니다. 가격을 좀 낮추어 주던지 했으면 좋겠다는 부분. 그리고 가격 책정도 전반적으로 다시 했으면 좋겠네요
  5. 공성전이나 요새전, 중복되는 컨텐츠 다양화
--> 손이 많이 가겠지만 각 지역마다 맵이 조금씩 달랐으면 좋겠네요. 모바일로 인해 오픈공성, 요새전이 한계가 있을테니 기존 월드맵에서 해당 지형을 가져와 각 전장의 특성이 다르다면 좋을거 같네요. 다양성과 지역에 따른 차별화가 있었으면 좋겠다는 말입니다. 이 겜에 몹 형태부터 시작해서 너무 중복되는 컨텐츠가 많다보니 오래 할수록 지겨워지는 부분이 좀 많습니다. 특이 쟁 부분에 있어서 컨텐츠가 다양해졌으면 좋겠습니다. 
  항상 수고 많으십니다.
   ",2018. 8. 3. 금요일 15:35
시공 무임승차 없애는 법,"기여도 5%미만 보상없음
  기여도에 따른 차등보상을 원하는게 아닙니다. 던전에서 아무것도
안하고 또 아무것도 못할 능력으로 와서 잠수하고 힘빠지게 하는
인간들을 거르자는 겁니다.
  기여도 5%면 적정투력 난이도에 들어가면 충분하고
혹 약간 높은 난이도에 들어가도 버프먹고 정탄키고 열심히 하면
충분히 나오는 수치입니다.
   ",2018. 8. 3. 금요일 14:36
케릭밸런스 장비 업그레이드 언제 하나요?,장비 업그레이드및  악세서리 추가 수집등  전투력 증가 컨텐츠 제공이 필요합니다.,2018. 8. 3. 금요일 14:36
모든 유저가 느끼는 강력 건의 2가지 개선사항 알려 드립니다.,"1. 결투장
  휫수 줄인이후로 1등하기가 힘든데 이거 왜 도데체 줄인거니까? 그나마 무과금유저는 이거라도 해서 300다야라도 챙기는데
이거 다시 원상태로 돌려 놓던가 다시 개선좀 해주세요
    2. 순간이동 주문서
  현재 주간 퀘스트, 서브 퀘스트 , 필드보스 , 쟁 등등 하면 아주아주 턱없이 부족합니다...
  현재 상점에 50개 마그나딘 50개 주간별로 총 100개구매밖에 못하는데  좀더 구매할수있게 수량을 늘려주세요!!!!!!!!!!!",2018. 8. 3. 금요일 13:39
서버이전 왠만큼 사람오면좀 막아주세요,서버 터질라고 하네 ㅜㅡ,2018. 8. 3. 금요일 13:10
운영진님 문의드립니다.,"페이스북 베너광에대해서 궁금증
  페이스북에서는 베너에보면 무기코스튬무료로 지급이라고 하셨는데 왜?지급안해주시나요?? 설마 유저 끌어드리기위해서 거짓말하신건 아니죠??",2018. 8. 3. 금요일 12:58
직업변경권 건의,위 사항 건의,2018. 8. 3. 금요일 12:49
이제 결제하면 사람이 아니다 18,"이제 결제하면 사람이 아니다 18
 ",2018. 8. 3. 금요일 12:14
강화 확률 맞는거가 **로 만들어,강화 확률 맞는거가 **로 만들어 가지고ㅡㅡ,2018. 8. 3. 금요일 12:12
집혼 옵션,"안녕하세요  운영자님 
집혼석에  옵션이  크증이랑 탄력  빼고는 다 효과가  없다는데  사실인가요?
그래서인가  케릭이 다른분들보다 투력이 약하군요 저도 크증 탄력으로 전부 옵변해야할까요? 겜이 취향대로 셋팅할수가 없군요
옵션마다 특징이  잇어야지  이건  좀  
그리고  머하나  하면 아데나가 많이 필요한데  사냥터에서   나오는 아데나로는 겜을 할수가  없네요
한가지 이벤트 기간좀 늘려주세요 겜도겜이지만 사회생활도 하면서  해야지 일을해야  겜비 라도 만들죠 ",2018. 8. 3. 금요일 11:25
서버이전 사람이 꽉차서 못가는 곳을 실시간으로 게시하여줘야되는거 아닌가요?,"서버이전 사람이 꽉차서 못가는 곳을 실시간으로 게시하여줘야되는거 아닌가요?
  삿다가 원하는곳 못가면 어떻하나요?
  게임상에 실시간으로 이전가능 불가능 게시해줘야된다고 생각합니다.",2018. 8. 3. 금요일 10:14
친추 된 분들 서버 이전해도,"쭈욱 친구목록에 나오면 좋겠습니다
  서버 이전해도 팟 할 수 있게 밑에 
  전 서버 현서버 괄호로 나와야겠죠",2018. 8. 3. 금요일 09:26
닉변권 팔아주세요,"저눈 닉변권 구입목록이 없네요
  닉변권 팔아주세요",2018. 8. 3. 금요일 09:18
접속포인트이벤트 건의합니다.,"저처럼 다받고도 이벤트 한달남은시점에서 포인트저렇게 남아돌면 너무아까워요 
더쓸수있게 해주세요 예를들어서 축주문서 1장에 이천포인트 같이 비효율적이라도 저같은 유저는 감사할꺼같아요.. 
 ",2018. 8. 3. 금요일 08:56
계정창고 이동,같은 계정 다이아 없는것두 나중에 옭길수 잇게 해주신다구 말씀잇엇는데 ㅠ 어떻게 되가구 잇는지 궁금합니다 ,2018. 8. 3. 금요일 08:06
단검 코스튬 냉기 이펙트,"도시락인지 화장품 가방인지 철가방인지는 모르겠지만, 내용물 냉동보관도 할겸 냉기가 아래로 스물스물 이펙트 좀 넣으면 어울리겠네요.
가방으로 몹 죽빵 날릴 때, 냉기가 팍팍 터져도 보기 좋을 것 같아요...",2018. 8. 3. 금요일 07:35
요일던전,권장전투력154케전투력155 안깨지네 권장? 젠장!!!℃,2018. 8. 3. 금요일 06:15
업뎃후!!!,부동가면 상상이상으로 끊김 ㅡㅡ,2018. 8. 3. 금요일 03:07
신규서버 사냥터 채널 건의,"  아인하사드 같은 신규서버는 다같이 스타트를 비슷하게 하기 때문에 한 사냥터에 사람이 많이 몰립니다.
  정예던전도 그렇고 일반 필드도 그렇구요.
  밤새 전기세 들여가며, 핸드폰 뜨거워져가며 자동사냥을 돌리더라도 사람 열댓명이서 몹하나 잡겠다고 기차놀이하며 갑니다.
  게임의 재미를 많이 반감 시키는 요소 인 것 같아요.  rpg 게임인 만큼 캐릭터를 키우는 재미가 있는데.. 그걸 더디게 만드네요.
  보스몹같은건 채널수 적게해서 다같이 레이드 하는건 좋은데, 사냥터는 신규섭들은 한시적이라도 늘려줘야 한다고 생각합니다.
  안 그래도 20강 기본으로 주는 장비들고 몹이 없어서 몹을 못 잡는거보면 답답해요.
  (상아탑자치령 마법생물몹) 특히 헤비가고일
(용의계곡 마법생물 몹) 어둠의군주 / 포악한 어둠의 군주
(정예던전 비밀의숲 학살지) 여긴 더도말고 2~3개 채널만이라도 있었으면 좋겠어요. 안 그래도 좁은 필드에 사람 100명은 있는것같아요. ",2018. 8. 3. 금요일 02:18
"게임의 흥미를 떨어트리는 불법 프로그램 사용혈맹 신고_디온R2 패왕, epic, 군림","게임의 흥미를 떨어트리는 불법 프로그램 사용혈맹 신고_디온R2 패왕, epic, 군림디온 R2 불법 오토 프로그램 사냥 혈맹 패왕 epic 군림 신고합니다
시련3층 살의모드로 단체 프로그램 오토 사냥
죽여도 자동부활하기 때문에 일단 유저들이 힘모아 몰아내도 불법 프로그램 무한 쟁시스템에 대응할 방법 없으며 이로 인해 이미 많은 유저 떠났습니다.
이대로 방치해두면 디온 R2서버를 비롯해 레볼루션 이 게임 자체가 어떻게 변질되는지 넷마블측에서 판단하시길 바랍니다. 
그리고 댓글다는 오토 패왕 에픽 군림 여러분 제 글 주된 논점은 당신들의 불법프로그램을 이용한 ‘오토쟁’ ‘오토 사냥’입니다.
죽여도 5분후 자동 부활해서 다시 적대켜고 사냥하는데 무슨 재미로 당신네들 무필하고 쟁합니까?
난독증 앓는 소리말고 오토쟁 오토사냥에 대해서 한번 말씀해보시죠?
 ",2018. 8. 3. 금요일 01:38
카페에 활동하시는 운영자님들 필독,"더운 날씨에 고생들 많으십니다..
  솔직히 제가 나이도 있고.. 이해력이 딸리는 부분도 있을껍니다.
하지만 유독 타 게임 대비 레볼루션 카페에서 영자님들이 올리시는 글들이 이해가 안가는 경우가 많아요.
  내용은 너무 많은데... 요약하면 그래서 뭐지?
이번 이벤트만 하더라도... 공지를 봐도 무슨 칭호는 어떻게 얻는다는 건지 당체 모르겠고...
누군가 질문을 하셔서 답변주신 내용을 보면 그래서 답이 뭐라는건지...
모호한 답변 후 또 공지내용 링크주시고..
  바쁘시고 이용자들이 많아서 일일이 답변하시기 힘들어 복붙 하시는 것도 이해는 갑니다만..
애초에 공지 자체가 너무 어렵습니다.
  게임이 너무 복잡해서 그런지 모르겠으나.. 좀 쉽고 간결하게 써주시길 건의 드립니다.",2018. 8. 3. 금요일 01:14
마프안전강화 버튼 개선좀해요,"안전강화까진좋아요 왜 일반강화 옆에 그걸?실수로 눌러지는 경우가 생기잖습니까?  예전 체크보다 못하네요 그리한 이유가 멉니까 쉽게 눌리라구요? 22강까진 안전해서? 
완전 시공 자동사냥 버튼이랑 같은꼴이네 편한것같이 보이면서 쓸대없는거 시공자사도 방향키조작때 겁나거슬림 심심하면 눌러져서 혼자 마라톤질이고.....
그시간에 장소시 투력컷가능하게 메칭해주세요
머안찾아바도 홈피 30분만바도 님들이 패치하는 편리성보다 좋은걱 수두룩할건데?",2018. 8. 3. 금요일 00:57
아인하사드N1 필라,"우정 무료  포인트상자 6개 열었더니 들어온게 없습니다.
확인 부탁드리겠습니다.",2018. 8. 3. 금요일 00:38
소환석,오렌 소환석  한달 동안 모은게 없습니다...돌려주세여,2018. 8. 2. 목요일 23:23
고스트센티널,"아니 진짜 벨런스 패치 안할꺼가 **들아 ㅅㅂ 내가 미쳤다고 니들한테 수억씩 써가면서 이게임하나
  진짜 300만 짜리 팔라가 ㅅㅂ 400만짜리 고스트센티널보다 쎄다는게 말이대나 ㅅㅂ놈들아 
  300만에서 400올릴려면 수천만원씩 써야하는데 ㅅㅂ 벨런스 패치해야 습세들아 환불신청해서 소송걸기전에",2018. 8. 2. 목요일 22:55
실나는 좀 손좀봐주세요..,이건 뭐하는 케릭인가요... ㅠㅠ ,2018. 8. 2. 목요일 22:40
문센도 빠른이동 스킬 오크처럼 패시브로 설정해주세요,사냥이야 어느정도 그렇다쳐도 뭐.. 채던이나 혈던지원등등 스킬로 인해 타캐릭들은 너무 밀립니다,2018. 8. 2. 목요일 21:06
2천만 썻슴 됫다 아이가,2천만 썻슴 됫다 아이가,2018. 8. 2. 목요일 19:50
게임이 넘 나  조옷또 잼없다 강화,"게임이 넘 나  조옷또 잼없다 강화 조작 고마하자
 ",2018. 8. 2. 목요일 19:49
디온 R2 불법 오토 프로그램 사냥 혈맹 패왕 epic 군림 신고합니다,"디온 R2 불법 오토 프로그램 사냥 혈맹 패왕 epic 군림 신고합니다
시련3층 살의모드로 단체 프로그램 오토 사냥
죽여도 자동부활하기 때문에 일단 유저들이 힘모아 몰아내도 불법 프로그램 무한 쟁시스템에 대응할 방법 없으며 이로 인해 이미 많은 유저 떠났습니다.
이대로 방치해두면 디온 R2서버 어떻게 변하는지 넷마블측에서 판단하시길 바랍니다. 
         lll러빙lll | 2018. 8. 2. 목요일 20:06 답글
나인..야마토..전투명가..쟁 밀렷다고..전국 방방곡곡 광고 하는 소리로 밖에 안보이는디유...ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
오샤 | 2018. 8. 2. 목요일 18:54 답글
근데 그쪽들은 서버이전해도 징징될거같은데..
안타깝소~~~좀 힘좀내요~ 
오샤 | 2018. 8. 2. 목요일 18:49 답글
서버이전 해줄까요?
다시 대장노릇하게?ㅋㅋㅋㅋ
자존심 많이상하셧나봐요....이래저래 해도 밟혀서^^",2018. 8. 2. 목요일 18:15
케릭삭제대기 만들어주세요,케릭삭제 대기 만들어주세요 오크생기고 난뒤로 장사꾼들 판 칩니다 차단도 한계가있어요 케릭삭제대기 5일하면 장사꾼들 사라짐니다,2018. 8. 2. 목요일 16:14
각섭마다 gm 모니터,위글처럼 각섭마다 gm이 모니터 하시는게 더욱 빠른 처리가 되지 싶은데요...아무리 건의해도 똑같고 해봐야 소용없단 소리뿐이니...,2018. 8. 2. 목요일 16:11
메크로 유저에 대한 ...,현재까지 메크로유저에 대한 제재현황이나 메크로 유저 대응은 어찌 하시나요?,2018. 8. 2. 목요일 15:52
그랑카인끼리 같은서버군 서버이전 불가사유 답변요청드립니다.,"그랑카인 or 데컨 서버군(1,2)내 이전은 전혀 문제될게없어보이는데....왜막으신건지....
명확한 이유를 알려주세요.
  공지나 업데이트 내용에도 같은 서버군끼리 이동불가 언급은 어디에도 없습니다.
패치적용 요청드립니다. 
           ",2018. 8. 2. 목요일 15:51
퀀 버터플라이 때려두 안맞는.버그 좀 고쳐주세여,   ,2018. 8. 2. 목요일 15:16
유물,유물여는데 다야300개 ㅋ 현실성있게하세요 ,2018. 8. 2. 목요일 14:57
단검무기코스듐,도시락가방 안바꿔줍니까 창처럼좀 멋지게바꿔주세요,2018. 8. 2. 목요일 13:34
방패도 강화검기 나오게 해주세요,"검은 강화해서 검기가 나오는데
  방패는 너무 허전해요
  그리고 무기코슈튬하니까 방패는 사라져 버리네요
  검방 두개 다 나오게 해주세요.",2018. 8. 2. 목요일 13:17
같은서버군끼리는 서버이전 가능하게 해주세요!,"그랑카인이든 데컨이든 같은 서버군끼리는 이전가능하게 패치해주세요.
아무리 신섭이라지만 너무 고립시켜버리셨네요....",2018. 8. 2. 목요일 13:12
닉넴 변경권 초기화 건의합니다.,몇개월에 한번이든 초기화되었음 합니다.,2018. 8. 2. 목요일 13:05
